imgUrl,category_name,name,base_price,category,description,stock
https://m.media-amazon.com/images/I/71gwqWWs4KS._AC_UL320_.jpg,Backpacks,Equipment Trail Blitz 12 Pack - Kingfisher,49.95,Backpacks,"The Equipment Trail Blitz 12 Pack in Kingfisher color is the ultimate companion for your outdoor adventures. With its durable construction and ample storage space, this pack will keep your gear organized and protected on the go. Stay prepared and stylish with the Equipment Trail Blitz 12 Pack in Kingfisher.",937
https://m.media-amazon.com/images/I/71n2IFcD6qS._AC_UL320_.jpg,Backpacks,School Backpacks Blue Pattern Butterflies Elementary Students Bookbags With Water Bottle Pocket,35.99,Backpacks,"Get your little one ready for a stylish and organized school year with this charming blue pattern butterflies backpack. Designed for elementary students, this backpack features a spacious main compartment, multiple pockets for easy organization, and a convenient water bottle pocket. Let your child stand out with this adorable and functional school bag that combines style and practicality seamlessly.",179
https://m.media-amazon.com/images/I/91paW2dGrpL._AC_UL320_.jpg,Backpacks,Academy Backpack (Cool Grey),85.0,Backpacks,"Stay organized and stylish on-the-go with the Academy Backpack in Cool Grey. This sleek and versatile backpack features multiple compartments and pockets to keep all your essentials secure and easily accessible. Whether you're heading to class, work, or a weekend adventure, the Academy Backpack is the perfect blend of functionality and fashion.",307
https://m.media-amazon.com/images/I/715An35yZbL._AC_UL320_.jpg,Backpacks,Backpacks for Girls Travel Backpack for Women Cute Backpacks for School Lightweight Laptop Bag Mother's Day Gifts Pineapple,7.74,Backpacks,"Introducing our stylish and versatile backpack designed for girls and women on the go! This cute and lightweight travel backpack is perfect for school, work, or any adventure. With a fun pineapple design, it makes for a thoughtful and practical Mother's Day gift that will surely brighten her day.",682
https://m.media-amazon.com/images/I/71qUwp5uoXL._AC_UL320_.jpg,Backpacks,Anime Rabbit Backpack With Pencil Case Set Large Capacity Pink Cute Backpacks Work Travel Picnic Bag Gifts,42.99,Backpacks,"Carry your essentials in style with this adorable Anime Rabbit Backpack and Pencil Case Set! With a large capacity and a cute pink design, this backpack is perfect for work, travel, picnics, or everyday use. It also makes a great gift for any anime lover or someone who appreciates unique and fun accessories.",501
https://m.media-amazon.com/images/I/81f7J+PAw2L._AC_UL320_.jpg,Backpacks,"Harry Potter Mini Preschool Backpack Set ~ 4 Pc Bundle With Deluxe 11"" Hogwarts School Bag for Kids, Toddlers, Harry Potter Magic Kit, Stickers, and More (Harry Potter School Supplies)",14.95,Backpacks,"Prepare your little wizard for their magical adventures with the Harry Potter Mini Preschool Backpack Set! This 4-piece bundle includes a deluxe 11"" Hogwarts School bag, perfect for kids and toddlers. Complete with a Harry Potter magic kit, stickers, and more, this set is a must-have for any young Hogwarts enthusiast looking to bring a touch of magic to their school supplies collection.",313
https://m.media-amazon.com/images/I/7194ZQkkpaL._AC_UL320_.jpg,Backpacks,"Marvel - Spider-Man 12"" Toddler Size Backpack - Perfect Swinig - A17698",27.89,Backpacks,"Get your little superhero ready for any adventure with this Marvel Spider-Man 12"" Toddler Size Backpack. Featuring a vibrant Spider-Man design and adjustable shoulder straps, this backpack is perfect for carrying books, snacks, and toys. Let your child swing into action with this fun and functional backpack that is sure to make them feel like a true hero!",628
https://m.media-amazon.com/images/I/71cDVSnyc4L._AC_UL320_.jpg,Backpacks,Rope Pack Lightweight Compact Crossbody Sling Bag,59.95,Backpacks,"Stay organized and stylish on the go with our Rope Pack Lightweight Compact Crossbody Sling Bag. Perfect for daily essentials, this versatile bag features a sleek design and durable materials for long-lasting use. With its adjustable strap and multiple pockets, this bag is the perfect companion for your busy lifestyle.",429
https://m.media-amazon.com/images/I/614DvYVHEIL._AC_UL320_.jpg,Backpacks,Cool Lizard Prints School Backpack for Guy Boys Cute Animal Bagpack Personalized Satchel Patterns,28.69,Backpacks,"Elevate your back-to-school style with our Cool Lizard Prints School Backpack for Guy Boys! Featuring adorable lizard patterns, this personalized satchel will make you stand out in the crowd. Stay organized and on trend with this cute and functional animal bagpack designed for the coolest guys around.",16
https://m.media-amazon.com/images/I/613FYPEWLQL._AC_UL320_.jpg,Backpacks,School Rolling Backpack Girls Kids - 18 inch 6 Wheels Middle Elementary Bookbag Trolley Luggage Bag Supplies for Teen Little Children Student (Black),38.98,Backpacks,"Make school days more convenient and stylish with this School Rolling Backpack for Girls Kids. Featuring 6 smooth-rolling wheels and a spacious 18-inch design, this versatile bookbag trolley is perfect for middle and elementary school students. Keep your child organized and ready for the day with this sleek and durable black luggage bag - the perfect companion for teen, little children, and student alike.",221
https://m.media-amazon.com/images/I/71vhWLULyTL._AC_UL320_.jpg,Backpacks,"3PCS Unicorn Mermaid Backpack for Girls, 16"" Sequin Kids Bookbag and Lunch Box, Preschool Backpacks for Elementary",29.99,Backpacks,"Delight your little one with this enchanting 3PCS Unicorn Mermaid Backpack set, featuring a 16"" Sequin Kids Bookbag and matching Lunch Box. Perfect for preschool and elementary school, this backpack set combines whimsical unicorn and mermaid designs with practicality and style. Let your child's imagination soar as they carry their essentials in these magical and fun backpacks.",515
https://m.media-amazon.com/images/I/71FBUIRUOtL._AC_UL320_.jpg,Backpacks,School Bags Kids Rolling Backpack for Girls Kids Luggage Kids Suitcase With Wheels Trolley Wheeled Backpacks for Girls Travel Bags 3PCS Girls Cat Backpack With Lunch for kids Black Bags,62.99,Backpacks,"Get your little one excited for school with this adorable 3-piece set featuring a rolling backpack, suitcase, and lunch bag, all in a charming cat design. The sturdy wheels and trolley handle make it easy for kids to transport their belongings, while the spacious compartments provide plenty of storage for books, snacks, and more. Perfect for travel or everyday use, this black bag set is a must-have for every stylish and practical young student.",280
https://m.media-amazon.com/images/I/81dKMcJl6GL._AC_UL320_.jpg,Backpacks,"Lilo and Stitch Deluxe Oversize Print 12"" Backpack - A20271",27.99,Backpacks,"Get ready to head out on your adventures with the Lilo and Stitch Deluxe Oversize Print 12"" Backpack! This spacious backpack features a vibrant and fun oversized print of Lilo and Stitch, making it perfect for fans of the beloved Disney movie. With its durable construction and comfortable straps, this backpack is not only stylish but also practical for carrying all your essentials wherever you go.",752
https://m.media-amazon.com/images/I/61Cpj8xq69L._AC_UL320_.jpg,Backpacks,"Big Laptop Backpack Navy - Computer Bag with 2 Compartments, Ergonomic Shoulder Straps, 15” Laptop Sleeve, Haul Handle - Book Rucksack",54.7,Backpacks,"Stay organized and stylish on the go with our Big Laptop Backpack in Navy. This spacious computer bag features 2 compartments, a 15” laptop sleeve, and ergonomic shoulder straps for comfortable carrying. With a sleek design, haul handle, and durable construction, this book rucksack is perfect for work, school, or travel.",353
https://m.media-amazon.com/images/I/91D+B9MbIdL._AC_UL320_.jpg,Backpacks,Mountain Products Facet 55 Backpacking Backpack,198.21,Backpacks,"The Mountain Products Facet 55 Backpacking Backpack is the ultimate companion for outdoor adventurers seeking comfort and functionality. With a spacious 55-liter capacity, ergonomic design, and durable materials, this backpack ensures a comfortable and secure fit for long treks into the wilderness. Stay organized with multiple pockets and compartments while exploring the great outdoors with ease and confidence.",836
https://m.media-amazon.com/images/I/71QkHRrJ34L._AC_UL320_.jpg,Backpacks,Daylite Plus,0.0,Backpacks,"Daylite Plus is a powerful productivity tool designed to streamline your workflow and boost efficiency. With its intuitive interface and robust features, you can easily manage tasks, appointments, contacts, and projects all in one place. Stay organized and on top of your game with Daylite Plus.",671
https://m.media-amazon.com/images/I/61Vw-eHRiiL._AC_UL320_.jpg,Backpacks,Backpack for Teen Girls Middle School Backpack Purple Lightweight Bookbags Travel Casual Daypack Laptop Backpacks for Teenage Girl Women,19.49,Backpacks,"Introducing the perfect backpack for teen girls - this stylish purple backpack is designed for middle school students and teenage girls on-the-go. Lightweight and spacious, it's ideal for carrying books, laptops, and travel essentials, making it the ultimate casual daypack for any adventure. Stay organized and fashionable with this must-have backpack for the modern teenage girl or woman.",414
https://m.media-amazon.com/images/I/81FVmJUhz+L._AC_UL320_.jpg,Backpacks,Cute Lightweight Panda Kids School Bookbag For Elementary Kindergarten Girls Backpacks With Lunch Bag (Blue Panda Set),15.32,Backpacks,"Get your little one ready for school with this adorable Cute Lightweight Panda Kids School Bookbag! Designed for elementary and kindergarten girls, this backpack set features a charming blue panda design that is sure to make your child smile. Complete with a matching lunch bag, this set is perfect for carrying all their essentials in style.",984
https://m.media-amazon.com/images/I/71bxz6NRkHL._AC_UL320_.jpg,Backpacks,QICHUANG Men Sling Bag PU Leather Unbalance Chest Shoulder Bag with USB Charging Port Gift for Men,23.99,Backpacks,"Upgrade your style with the QICHUANG Men Sling Bag, crafted from high-quality PU leather. This unbalance chest shoulder bag not only adds a modern touch to your look but also features a convenient USB charging port for on-the-go charging. A perfect gift for the stylish and tech-savvy man in your life.",433
https://m.media-amazon.com/images/I/51V4xo9eNLL._AC_UL320_.jpg,Backpacks,DIY Canvas Backpack Large Casual Daypack Satchel (White with Side Pockets),32.99,Backpacks,"Elevate your everyday style with this DIY Canvas Backpack in a crisp white hue, featuring convenient side pockets for easy access to your essentials. This spacious and durable daypack is perfect for carrying your belongings in comfort and style, whether you're heading to work, school, or a weekend adventure. Embrace your creativity and make this versatile satchel truly your own with unique embellishments or personal touches.",434
https://m.media-amazon.com/images/I/91axmZiBxjL._AC_UL320_.jpg,Backpacks,Hemp small bag for women Girls Light Weight Eco Friendly Small cute backpack Bag for everyday lives (White Gray),36.0,Backpacks,"Introducing our Hemp Small Bag for Women and Girls - the perfect blend of style and sustainability! This light-weight, eco-friendly backpack is designed for everyday use, featuring a charming white and gray color combination. Stay organized and make a fashion statement with this small, cute bag that's as functional as it is stylish.",181
